timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T19:40:45.694,1787402445694,java,4556,4.6,191.01,1194.41,52,708
2026-08-22T19:40:47.723,1787402447723,node,3728,8.5,74.57,75.68,12,225
2026-08-22T19:40:47.723,1787402447723,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:47.723,1787402447723,java,4556,2.3,191.01,1194.41,52,708
2026-08-22T19:40:49.736,1787402449736,node,3728,4.7,74.57,75.68,12,225
2026-08-22T19:40:49.736,1787402449736,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:49.736,1787402449736,java,4556,4.7,191.04,1194.44,52,708
2026-08-22T19:40:51.761,1787402451761,node,3728,7.7,75.74,77.01,12,225
2026-08-22T19:40:51.761,1787402451761,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:51.761,1787402451761,java,4556,3.1,197.84,1201.62,52,708
2026-08-22T19:40:53.798,1787402453798,node,3728,6.1,75.74,77.01,12,225
2026-08-22T19:40:53.798,1787402453798,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:53.798,1787402453798,java,4556,1.5,191.09,1194.52,52,708
2026-08-22T19:40:55.829,1787402455829,node,3728,10,76.12,77.52,12,225
2026-08-22T19:40:55.829,1787402455829,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:55.829,1787402455829,java,4556,1.5,191.09,1194.52,52,708
2026-08-22T19:40:57.857,1787402457857,node,3728,10,76.16,77.77,12,225
2026-08-22T19:40:57.857,1787402457857,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:57.857,1787402457857,java,4556,1.5,191.23,1194.68,52,708
2026-08-22T19:40:59.889,1787402459889,node,3728,6.2,76.16,77.77,12,225
2026-08-22T19:40:59.889,1787402459889,node,13132,0,58.18,55.79,13,183
2026-08-22T19:40:59.889,1787402459889,java,4556,3.8,191.56,1194.93,52,708
2026-08-22T19:41:01.902,1787402461902,node,3728,4.7,76.16,77.77,12,225
2026-08-22T19:41:01.902,1787402461902,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:01.902,1787402461902,java,4556,0.8,191.65,1195,52,708
2026-08-22T19:41:03.922,1787402463922,node,3728,5.4,76.16,77.77,12,225
2026-08-22T19:41:03.922,1787402463922,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:03.922,1787402463922,java,4556,3.9,190.96,1194.21,52,708
2026-08-22T19:41:05.964,1787402465964,node,3728,7.7,76.25,77.77,12,225
2026-08-22T19:41:05.964,1787402465964,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:05.964,1787402465964,java,4556,1.5,191.43,1194.72,52,708
2026-08-22T19:41:07.988,1787402467988,node,3728,13.1,76.25,77.77,12,225
2026-08-22T19:41:07.988,1787402467988,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:07.988,1787402467988,java,4556,2.3,192.23,1195.49,52,708
2026-08-22T19:41:10.006,1787402470006,node,3728,4.6,76.25,77.77,12,225
2026-08-22T19:41:10.006,1787402470006,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:10.006,1787402470006,java,4556,2.3,192.35,1195.61,52,708
2026-08-22T19:41:12.037,1787402472037,node,3728,13.1,76.25,77.77,12,225
2026-08-22T19:41:12.037,1787402472037,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:12.037,1787402472037,java,4556,13.1,204.88,1208.73,52,708
2026-08-22T19:41:14.053,1787402474053,node,3728,4.7,76.25,77.77,12,225
2026-08-22T19:41:14.053,1787402474053,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:14.053,1787402474053,java,4556,1.6,191.27,1194.67,52,708
2026-08-22T19:41:16.069,1787402476069,node,3728,10.8,76.25,77.77,12,225
2026-08-22T19:41:16.069,1787402476069,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:16.069,1787402476069,java,4556,3.1,193.01,1196.44,52,708
2026-08-22T19:41:18.102,1787402478102,node,3728,8.5,76.25,77.77,12,225
2026-08-22T19:41:18.102,1787402478102,node,13132,1.5,58.18,55.79,13,183
2026-08-22T19:41:18.102,1787402478102,java,4556,5.4,194.33,1197.86,52,708
2026-08-22T19:41:20.125,1787402480125,node,3728,7,76.25,77.77,12,225
2026-08-22T19:41:20.125,1787402480125,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:20.125,1787402480125,java,4556,3.9,191.4,1194.83,52,708
2026-08-22T19:41:22.159,1787402482159,node,3728,9.2,76.25,77.77,12,225
2026-08-22T19:41:22.159,1787402482159,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:22.159,1787402482159,java,4556,16.9,203.26,1207.14,52,708
2026-08-22T19:41:24.189,1787402484189,node,3728,10,76.25,77.77,12,225
2026-08-22T19:41:24.189,1787402484189,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:24.189,1787402484189,java,4556,3.1,191.9,1196.11,52,708
2026-08-22T19:41:26.200,1787402486200,node,3728,9.3,76.25,77.77,12,225
2026-08-22T19:41:26.200,1787402486200,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:26.200,1787402486200,java,4556,0,192.07,1196.32,52,708
2026-08-22T19:41:28.226,1787402488226,node,3728,9.3,76.39,77.78,12,225
2026-08-22T19:41:28.226,1787402488226,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:28.226,1787402488226,java,4556,2.3,196.46,1200.62,52,708
2026-08-22T19:41:30.246,1787402490246,node,3728,8.5,76.39,77.78,12,225
2026-08-22T19:41:30.246,1787402490246,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:30.246,1787402490246,java,4556,10.1,206.48,1210.48,52,708
2026-08-22T19:41:32.262,1787402492262,node,3728,7.8,76.52,77.78,12,225
2026-08-22T19:41:32.262,1787402492262,node,13132,0,58.18,55.79,13,183
2026-08-22T19:41:32.262,1787402492262,java,4556,3.1,206.55,1210.54,52,708
