timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T19:31:26.990,1787401886990,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:26.990,1787401886990,java,23360,22.5,494.17,1204.98,47,1040
2026-08-22T19:31:29.007,1787401889007,node,3728,15.5,109,110.67,12,215
2026-08-22T19:31:29.007,1787401889007,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:29.007,1787401889007,java,23360,3.1,496.65,1204.98,47,1040
2026-08-22T19:31:31.037,1787401891037,node,3728,20,109,110.67,12,215
2026-08-22T19:31:31.037,1787401891037,node,7452,0,57.72,54.34,13,183
2026-08-22T19:31:31.037,1787401891037,java,23360,6.9,497.64,1202.98,47,1040
2026-08-22T19:31:33.072,1787401893072,node,3728,19.2,107.04,108.49,12,215
2026-08-22T19:31:33.072,1787401893072,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:33.072,1787401893072,java,23360,0.8,500.33,1202.98,47,1040
2026-08-22T19:31:35.101,1787401895101,node,3728,19.2,107.07,108.5,12,215
2026-08-22T19:31:35.101,1787401895101,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:35.101,1787401895101,java,23360,0.8,502.94,1202.98,47,1040
2026-08-22T19:31:37.120,1787401897120,node,3728,24.8,65.25,65.8,12,215
2026-08-22T19:31:37.120,1787401897120,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:37.120,1787401897120,java,23360,3.9,505.59,1202.98,47,1040
2026-08-22T19:31:39.140,1787401899140,node,3728,26.3,67.78,69.76,12,215
2026-08-22T19:31:39.140,1787401899140,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:39.140,1787401899140,java,23360,0.8,508.09,1202.98,47,1040
2026-08-22T19:31:41.159,1787401901159,node,3728,21.7,69.63,70.79,12,215
2026-08-22T19:31:41.159,1787401901159,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:41.159,1787401901159,java,23360,4.6,510.68,1202.98,47,1040
2026-08-22T19:31:43.198,1787401903198,node,3728,18.4,71.68,76,12,215
2026-08-22T19:31:43.198,1787401903198,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:43.198,1787401903198,java,23360,4.6,513.61,1203.24,47,1040
2026-08-22T19:31:45.213,1787401905213,node,3728,16.3,75.21,77.56,12,215
2026-08-22T19:31:45.213,1787401905213,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:45.213,1787401905213,java,23360,2.3,516.2,1203.24,47,1040
2026-08-22T19:31:47.230,1787401907230,node,3728,17.8,75.99,77.84,12,215
2026-08-22T19:31:47.230,1787401907230,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:47.230,1787401907230,java,23360,6.2,519.04,1203.24,47,1040
2026-08-22T19:31:49.262,1787401909262,node,3728,10,76.93,87.38,12,215
2026-08-22T19:31:49.262,1787401909262,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:49.262,1787401909262,java,23360,4.6,524.42,1206.11,47,1040
2026-08-22T19:31:51.290,1787401911290,node,3728,6.9,78.84,87.39,12,215
2026-08-22T19:31:51.290,1787401911290,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:51.290,1787401911290,java,23360,3.1,523.29,1202.28,47,1040
2026-08-22T19:31:53.326,1787401913326,node,3728,5.4,80.27,87.39,12,216
2026-08-22T19:31:53.326,1787401913326,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:53.326,1787401913326,java,23360,3.8,525.69,1202.28,47,1040
2026-08-22T19:31:55.344,1787401915344,node,3728,5.4,82.18,86.13,12,216
2026-08-22T19:31:55.344,1787401915344,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:55.344,1787401915344,java,23360,1.5,528.49,1202.28,47,1040
2026-08-22T19:31:57.369,1787401917369,node,3728,4.6,82.49,87.21,12,215
2026-08-22T19:31:57.369,1787401917369,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:57.369,1787401917369,java,23360,0,530.71,1202.28,47,1040
2026-08-22T19:31:59.399,1787401919399,node,3728,16.2,83.62,87.98,12,215
2026-08-22T19:31:59.399,1787401919399,node,7452,0,57.73,54.34,13,183
2026-08-22T19:31:59.399,1787401919399,java,23360,3.1,533.44,1202.28,47,1040
2026-08-22T19:32:01.414,1787401921414,node,3728,34.1,84.31,88.45,12,215
2026-08-22T19:32:01.414,1787401921414,node,7452,0,57.73,54.34,13,183
2026-08-22T19:32:01.414,1787401921414,java,23360,13.2,537.33,1203.68,47,1040
2026-08-22T19:32:03.433,1787401923433,node,3728,7.7,84.31,88.45,12,215
2026-08-22T19:32:03.433,1787401923433,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:03.433,1787401923433,java,23360,0,539.93,1203.68,47,1040
2026-08-22T19:32:05.462,1787401925462,node,3728,19.3,86.22,106.7,12,215
2026-08-22T19:32:05.462,1787401925462,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:05.462,1787401925462,java,23360,7.7,542.46,1203.73,47,1040
2026-08-22T19:32:07.491,1787401927491,node,3728,31.6,86.96,107.08,12,216
2026-08-22T19:32:07.491,1787401927491,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:07.491,1787401927491,java,23360,3.1,544.58,1203.73,47,1040
2026-08-22T19:32:09.507,1787401929507,node,3728,39.5,90.11,107.08,12,215
2026-08-22T19:32:09.507,1787401929507,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:09.507,1787401929507,java,23360,6.2,547.41,1203.68,45,1038
2026-08-22T19:32:11.521,1787401931521,node,3728,27.1,93.2,107.08,12,215
2026-08-22T19:32:11.521,1787401931521,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:11.521,1787401931521,java,23360,3.1,549.79,1203.68,45,1038
2026-08-22T19:32:13.550,1787401933550,node,3728,15.4,93.26,107.08,12,216
2026-08-22T19:32:13.550,1787401933550,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:13.550,1787401933550,java,23360,0.8,552.2,1203.68,45,1038
2026-08-22T19:32:15.577,1787401935577,node,3728,18.5,96.8,107.08,12,215
2026-08-22T19:32:15.577,1787401935577,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:15.577,1787401935577,java,23360,7.7,555.26,1204.64,45,1038
2026-08-22T19:32:17.597,1787401937597,node,3728,13.9,99.48,107.09,12,215
2026-08-22T19:32:17.597,1787401937597,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:17.597,1787401937597,java,23360,3.9,557.67,1204.64,45,1038
2026-08-22T19:32:19.624,1787401939624,node,3728,16.2,99.49,107.1,12,215
2026-08-22T19:32:19.624,1787401939624,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:19.624,1787401939624,java,23360,3.1,560.24,1204.64,45,1038
2026-08-22T19:32:21.640,1787401941640,node,3728,15.5,99.5,107.1,12,215
2026-08-22T19:32:21.640,1787401941640,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:21.640,1787401941640,java,23360,5.4,562.77,1204.64,45,1038
2026-08-22T19:32:23.653,1787401943653,node,3728,16.3,100.37,107.62,12,215
2026-08-22T19:32:23.653,1787401943653,node,7452,0,57.74,54.34,13,183
2026-08-22T19:32:23.653,1787401943653,java,23360,2.3,565.49,1204.64,45,1038
2026-08-22T19:32:25.675,1787401945675,node,3728,24.7,100.46,107.62,12,215
2026-08-22T19:32:25.675,1787401945675,node,7452,0,57.93,54.57,13,183
2026-08-22T19:32:25.675,1787401945675,java,23360,2.3,567.76,1204.64,45,1038
2026-08-22T19:32:27.690,1787401947690,node,3728,14.7,100.46,107.62,12,215
2026-08-22T19:32:27.690,1787401947690,node,7452,0,57.93,54.57,13,183
2026-08-22T19:32:27.690,1787401947690,java,23360,4.7,570.43,1204.64,45,1038
2026-08-22T19:32:29.711,1787401949711,node,3728,22.4,102.93,110.97,12,216
2026-08-22T19:32:29.711,1787401949711,node,7452,0,57.93,54.57,13,183
2026-08-22T19:32:29.711,1787401949711,java,23360,7.7,581.56,1213.52,45,1038
2026-08-22T19:32:31.734,1787401951734,node,3728,16.2,102.93,110.97,12,215
2026-08-22T19:32:31.734,1787401951734,node,7452,0,57.93,54.57,13,183
2026-08-22T19:32:31.734,1787401951734,java,23360,2.3,576.27,1204.64,45,1038
2026-08-22T19:32:33.753,1787401953753,node,3728,24,100.63,109.16,12,215
2026-08-22T19:32:33.753,1787401953753,node,7452,0,57.93,54.57,13,183
2026-08-22T19:32:33.753,1787401953753,java,23360,1.5,578.96,1204.67,45,1038
2026-08-22T19:32:35.769,1787401955769,node,3728,22.5,100.66,109.2,12,215
2026-08-22T19:32:35.769,1787401955769,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:35.769,1787401955769,java,23360,2.3,581.64,1204.73,45,1038
2026-08-22T19:32:37.786,1787401957786,node,3728,15.5,100.8,109.3,12,215
2026-08-22T19:32:37.786,1787401957786,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:37.786,1787401957786,java,23360,3.9,584,1204.73,45,1038
2026-08-22T19:32:39.809,1787401959809,node,3728,16.2,100.8,109.3,12,215
2026-08-22T19:32:39.809,1787401959809,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:39.809,1787401959809,java,23360,2.3,586.54,1204.73,45,1038
2026-08-22T19:32:41.824,1787401961824,node,3728,21.7,100.82,109.38,12,215
2026-08-22T19:32:41.824,1787401961824,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:41.824,1787401961824,java,23360,4.7,589.27,1204.73,45,1038
2026-08-22T19:32:43.841,1787401963841,node,3728,21.7,100.82,109.38,12,215
2026-08-22T19:32:43.841,1787401963841,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:43.841,1787401963841,java,23360,4.6,591.62,1204.73,45,1038
2026-08-22T19:32:45.856,1787401965856,node,3728,16.3,101.3,109.93,12,215
2026-08-22T19:32:45.856,1787401965856,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:45.856,1787401965856,java,23360,2.3,593.99,1204.73,45,1038
2026-08-22T19:32:47.867,1787401967867,node,3728,17.9,101.3,109.93,12,215
2026-08-22T19:32:47.867,1787401967867,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:47.867,1787401967867,java,23360,1.6,596.37,1204.73,45,1038
2026-08-22T19:32:49.891,1787401969891,node,3728,23.2,100.83,107.64,12,215
2026-08-22T19:32:49.891,1787401969891,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:49.891,1787401969891,java,23360,0.8,599.2,1204.73,45,1038
2026-08-22T19:32:51.905,1787401971905,node,3728,17.8,101.08,107.87,12,215
2026-08-22T19:32:51.905,1787401971905,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:51.905,1787401971905,java,23360,3.9,601.96,1204.73,45,1038
2026-08-22T19:32:53.917,1787401973917,node,3728,19.4,101.14,107.87,12,215
2026-08-22T19:32:53.917,1787401973917,node,7452,0,57.94,54.57,13,183
2026-08-22T19:32:53.917,1787401973917,java,23360,4.7,604.46,1204.73,45,1038
2026-08-22T19:32:55.925,1787401975925,node,3728,24.1,101.3,107.95,12,215
2026-08-22T19:32:55.925,1787401975925,node,7452,0,57.95,54.57,13,183
2026-08-22T19:32:55.925,1787401975925,java,23360,3.1,607.08,1204.79,45,1038
2026-08-22T19:32:57.936,1787401977936,node,3728,19.4,101.73,108.49,12,215
2026-08-22T19:32:57.936,1787401977936,node,7452,0,57.95,54.57,13,183
2026-08-22T19:32:57.936,1787401977936,java,23360,1.6,609.43,1204.79,45,1038
2026-08-22T19:32:59.952,1787401979952,node,3728,24,102.54,109.31,12,215
2026-08-22T19:32:59.952,1787401979952,node,7452,0,57.95,54.57,13,183
2026-08-22T19:32:59.952,1787401979952,java,23360,3.9,612.2,1204.79,45,1038
2026-08-22T19:33:01.965,1787401981965,node,3728,14.8,102.55,109.31,12,215
2026-08-22T19:33:01.965,1787401981965,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:01.965,1787401981965,java,23360,2.3,614.75,1204.85,45,1038
2026-08-22T19:33:03.978,1787401983978,node,3728,27.9,102.55,109.31,12,215
2026-08-22T19:33:03.978,1787401983978,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:03.978,1787401983978,java,23360,3.9,617.62,1204.85,45,1038
2026-08-22T19:33:06.004,1787401986004,node,3728,16.2,102.56,109.31,12,215
2026-08-22T19:33:06.004,1787401986004,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:06.004,1787401986004,java,23360,1.5,619.98,1204.85,45,1038
2026-08-22T19:33:08.017,1787401988017,node,3728,19.4,102.56,109.32,12,215
2026-08-22T19:33:08.017,1787401988017,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:08.017,1787401988017,java,23360,2.3,622.46,1204.85,45,1038
2026-08-22T19:33:10.033,1787401990033,node,3728,19.4,102.56,109.32,12,215
2026-08-22T19:33:10.033,1787401990033,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:10.033,1787401990033,java,23360,5.4,624.98,1204.85,45,1038
2026-08-22T19:33:12.061,1787401992061,node,3728,18.5,102.57,109.32,12,215
2026-08-22T19:33:12.061,1787401992061,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:12.061,1787401992061,java,23360,3.9,627.68,1204.85,45,1038
2026-08-22T19:33:14.073,1787401994073,node,3728,16.3,102.57,109.32,12,215
2026-08-22T19:33:14.073,1787401994073,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:14.073,1787401994073,java,23360,2.3,630.45,1204.85,45,1038
2026-08-22T19:33:16.086,1787401996086,node,3728,21.7,102.57,109.32,12,215
2026-08-22T19:33:16.086,1787401996086,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:16.086,1787401996086,java,23360,4.7,633.25,1205.27,45,1038
2026-08-22T19:33:18.108,1787401998108,node,3728,20.9,102.57,109.32,12,215
2026-08-22T19:33:18.108,1787401998108,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:18.108,1787401998108,java,23360,0.8,635.7,1205.27,45,1038
2026-08-22T19:33:20.126,1787402000126,node,3728,31,102.57,109.32,12,215
2026-08-22T19:33:20.126,1787402000126,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:20.126,1787402000126,java,23360,3.1,638.38,1205.27,45,1038
2026-08-22T19:33:22.142,1787402002142,node,3728,15.5,102.57,109.32,12,215
2026-08-22T19:33:22.142,1787402002142,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:22.142,1787402002142,java,23360,1.6,641.14,1205.27,45,1038
2026-08-22T19:33:24.154,1787402004154,node,3728,22.5,102.57,109.32,12,215
2026-08-22T19:33:24.154,1787402004154,node,7452,0,57.95,54.57,13,183
2026-08-22T19:33:24.154,1787402004154,java,23360,3.9,643.7,1205.27,45,1038
2026-08-22T19:33:26.196,1787402006196,node,3728,16.8,102.58,109.33,12,215
2026-08-22T19:33:26.196,1787402006196,node,7452,0,57.96,54.57,13,183
2026-08-22T19:33:26.196,1787402006196,java,23360,1.5,646.29,1205.27,45,1038
2026-08-22T19:33:28.223,1787402008223,node,3728,16.2,102.58,109.33,12,215
2026-08-22T19:33:28.223,1787402008223,node,7452,0,57.96,54.57,13,183
2026-08-22T19:33:28.223,1787402008223,java,23360,3.1,648.62,1205.27,45,1038
2026-08-22T19:33:30.238,1787402010238,node,3728,17.1,102.58,109.33,12,215
2026-08-22T19:33:30.238,1787402010238,node,7452,0,57.96,54.57,13,183
2026-08-22T19:33:30.238,1787402010238,java,23360,3.9,651.22,1205.53,45,1038
2026-08-22T19:33:32.253,1787402012253,node,3728,22.5,102.59,109.34,12,215
2026-08-22T19:33:32.253,1787402012253,node,7452,0,57.96,54.57,13,183
2026-08-22T19:33:32.253,1787402012253,java,23360,3.1,653.63,1205.55,45,1038
2026-08-22T19:33:34.278,1787402014278,node,3728,19.3,102.59,109.34,12,215
2026-08-22T19:33:34.278,1787402014278,node,7452,0,57.96,54.57,13,183
2026-08-22T19:33:34.278,1787402014278,java,23360,1.5,656.43,1205.55,45,1038
2026-08-22T19:33:36.298,1787402016298,node,3728,20.1,102.59,109.34,12,215
2026-08-22T19:33:36.298,1787402016298,node,7452,0,57.96,54.57,13,183
2026-08-22T19:33:36.298,1787402016298,java,23360,3.1,661.39,1208.02,45,1038
