timestamp_iso,epoch_ms,process,pid,cpu_percent_of_one_core,working_set_mb,private_mb,threads,handles
2026-08-22T18:33:04.529,1787398384529,node,3728,7,82.14,87.1,12,225
2026-08-22T18:33:04.529,1787398384529,node,14640,0,57.69,57.42,13,183
2026-08-22T18:33:04.529,1787398384529,java,2292,4.6,190.35,1195.5,56,720
2026-08-22T18:33:06.555,1787398386555,node,3728,6.9,63.7,63.76,12,225
2026-08-22T18:33:06.555,1787398386555,node,14640,0,57.69,57.42,13,183
2026-08-22T18:33:06.555,1787398386555,java,2292,5.4,195.46,1200.98,56,720
2026-08-22T18:33:08.573,1787398388573,node,3728,13.2,64.59,65,12,225
2026-08-22T18:33:08.573,1787398388573,node,14640,0,57.69,57.42,13,183
2026-08-22T18:33:08.573,1787398388573,java,2292,5.4,195.91,1201.31,56,720
2026-08-22T18:33:10.588,1787398390588,node,3728,5.4,65.27,65.59,12,225
2026-08-22T18:33:10.588,1787398390588,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:10.588,1787398390588,java,2292,3.9,197.68,1203.12,56,720
2026-08-22T18:33:12.620,1787398392620,node,3728,6.2,65.56,65.06,12,225
2026-08-22T18:33:12.620,1787398392620,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:12.620,1787398392620,java,2292,5.4,189.53,1194.76,56,720
2026-08-22T18:33:14.649,1787398394649,node,3728,4.6,65.97,65.57,12,225
2026-08-22T18:33:14.649,1787398394649,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:14.649,1787398394649,java,2292,0.8,189.53,1194.76,56,720
2026-08-22T18:33:16.692,1787398396692,node,3728,3.8,66.55,65.9,12,225
2026-08-22T18:33:16.692,1787398396692,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:16.692,1787398396692,java,2292,3.8,189.59,1194.86,56,720
2026-08-22T18:33:18.714,1787398398714,node,3728,3.1,66.87,66.16,12,225
2026-08-22T18:33:18.714,1787398398714,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:18.714,1787398398714,java,2292,1.5,193.14,1198.48,56,720
2026-08-22T18:33:20.726,1787398400726,node,3728,6.2,67.13,66.43,12,225
2026-08-22T18:33:20.726,1787398400726,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:20.726,1787398400726,java,2292,2.3,193.62,1198.84,54,716
2026-08-22T18:33:22.757,1787398402757,node,3728,10.8,67.38,66.68,12,225
2026-08-22T18:33:22.757,1787398402757,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:22.757,1787398402757,java,2292,3.1,190.18,1195.25,54,716
2026-08-22T18:33:24.789,1787398404789,node,3728,6.2,68.11,67.6,12,225
2026-08-22T18:33:24.789,1787398404789,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:24.789,1787398404789,java,2292,2.3,190.24,1195.25,54,716
2026-08-22T18:33:26.803,1787398406803,node,3728,10.9,68.46,67.6,12,225
2026-08-22T18:33:26.803,1787398406803,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:26.803,1787398406803,java,2292,3.1,190.82,1195.78,54,716
2026-08-22T18:33:28.832,1787398408832,node,3728,6.9,68.64,67.86,12,225
2026-08-22T18:33:28.832,1787398408832,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:28.832,1787398408832,java,2292,1.5,190.93,1196.06,54,716
2026-08-22T18:33:30.862,1787398410862,node,3728,9.2,68.8,68.11,12,225
2026-08-22T18:33:30.862,1787398410862,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:30.862,1787398410862,java,2292,5.4,194.02,1199.2,54,716
2026-08-22T18:33:32.876,1787398412876,node,3728,10.1,69.46,68.9,12,225
2026-08-22T18:33:32.876,1787398412876,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:32.876,1787398412876,java,2292,5.4,191.21,1196.32,54,716
2026-08-22T18:33:34.896,1787398414896,node,3728,7,69.89,68.9,12,225
2026-08-22T18:33:34.896,1787398414896,node,14640,0,57.7,57.42,13,183
2026-08-22T18:33:34.896,1787398414896,java,2292,2.3,192.27,1197.41,54,716
2026-08-22T18:33:36.909,1787398416909,node,3728,4.7,70.08,69.16,12,225
2026-08-22T18:33:36.909,1787398416909,node,14640,0,57.8,57.6,13,183
2026-08-22T18:33:36.909,1787398416909,java,2292,1.6,189.19,1194.29,54,716
2026-08-22T18:33:38.932,1787398418932,node,3728,6.2,70.39,69.41,12,225
2026-08-22T18:33:38.932,1787398418932,node,14640,0,57.8,57.6,13,183
2026-08-22T18:33:38.932,1787398418932,java,2292,2.3,189.19,1194.29,54,716
2026-08-22T18:33:40.958,1787398420958,node,3728,6.2,70.58,69.67,12,225
2026-08-22T18:33:40.958,1787398420958,node,14640,0,57.8,57.6,13,183
2026-08-22T18:33:40.958,1787398420958,java,2292,3.1,192.96,1198.32,54,716
2026-08-22T18:33:42.983,1787398422983,node,3728,6.9,70.89,69.93,12,225
2026-08-22T18:33:42.983,1787398422983,node,14640,0,57.8,57.6,13,183
2026-08-22T18:33:42.983,1787398422983,java,2292,3.1,190.28,1195.43,54,716
2026-08-22T18:33:45.011,1787398425011,node,3728,6.9,71.07,70.45,12,226
2026-08-22T18:33:45.011,1787398425011,node,14640,0,57.8,57.6,13,183
2026-08-22T18:33:45.011,1787398425011,java,2292,3.1,193.02,1198.29,54,716
2026-08-22T18:33:47.026,1787398427026,node,3728,2.3,71.42,70.7,12,225
2026-08-22T18:33:47.026,1787398427026,node,14640,0,57.8,57.6,13,183
2026-08-22T18:33:47.026,1787398427026,java,2292,10.1,189.76,1195.14,54,716
2026-08-22T18:33:49.036,1787398429036,node,3728,4.7,71.67,70.96,12,225
2026-08-22T18:33:49.036,1787398429036,node,14640,0.8,57.8,57.6,13,183
2026-08-22T18:33:49.036,1787398429036,java,2292,0,189.76,1195.14,54,716
2026-08-22T18:33:51.060,1787398431060,node,3728,10,71.85,70.96,12,225
2026-08-22T18:33:51.060,1787398431060,node,14640,0,57.81,57.6,13,183
2026-08-22T18:33:51.060,1787398431060,java,2292,0.8,189.76,1195.14,54,716
2026-08-22T18:33:53.082,1787398433082,node,3728,3.9,72.16,71.22,12,225
2026-08-22T18:33:53.082,1787398433082,node,14640,0,57.81,57.6,13,183
2026-08-22T18:33:53.082,1787398433082,java,2292,2.3,190.91,1196.52,54,716
2026-08-22T18:33:55.101,1787398435101,node,3728,6.2,72.36,71.73,12,225
2026-08-22T18:33:55.101,1787398435101,node,14640,0,57.81,57.6,13,183
2026-08-22T18:33:55.101,1787398435101,java,2292,3.1,190.93,1196.52,54,716
2026-08-22T18:33:57.112,1787398437112,node,3728,5.4,72.71,71.99,12,225
2026-08-22T18:33:57.112,1787398437112,node,14640,0,57.81,57.6,13,183
2026-08-22T18:33:57.112,1787398437112,java,2292,0.8,191,1196.52,54,716
2026-08-22T18:33:59.140,1787398439140,node,3728,4.6,72.86,71.99,12,225
2026-08-22T18:33:59.140,1787398439140,node,14640,0,57.81,57.6,13,183
2026-08-22T18:33:59.140,1787398439140,java,2292,2.3,191.04,1196.52,54,716
2026-08-22T18:34:01.157,1787398441157,node,3728,5.4,73.24,72.51,12,225
2026-08-22T18:34:01.157,1787398441157,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:01.157,1787398441157,java,2292,3.1,191.13,1196.52,54,716
2026-08-22T18:34:03.177,1787398443177,node,3728,7.7,73.43,72.51,12,225
2026-08-22T18:34:03.177,1787398443177,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:03.177,1787398443177,java,2292,2.3,194.42,1199.86,54,716
2026-08-22T18:34:05.209,1787398445209,node,3728,6.9,73.74,73.02,12,225
2026-08-22T18:34:05.209,1787398445209,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:05.209,1787398445209,java,2292,3.8,193.31,1198.31,54,716
2026-08-22T18:34:07.226,1787398447226,node,3728,1.5,73.94,73.04,12,225
2026-08-22T18:34:07.226,1787398447226,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:07.226,1787398447226,java,2292,2.3,190.11,1195.47,54,716
2026-08-22T18:34:09.252,1787398449252,node,3728,3.9,73.94,73.04,12,225
2026-08-22T18:34:09.252,1787398449252,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:09.252,1787398449252,java,2292,0,190.11,1195.47,54,716
2026-08-22T18:34:11.276,1787398451276,node,3728,7.7,73.94,73.04,12,225
2026-08-22T18:34:11.276,1787398451276,node,14640,0,57.82,57.6,13,183
2026-08-22T18:34:11.276,1787398451276,java,2292,2.3,191.42,1196.71,54,716
2026-08-22T18:34:13.299,1787398453299,node,3728,2.3,73.94,73.04,12,225
2026-08-22T18:34:13.299,1787398453299,node,14640,0,57.82,57.6,13,183
